store_id,city_id,geo_cluster,shipping_costs_mean,shipping_costs_std,lead_time_days_mean,lead_time_days_std,delay_probability_mean,delay_probability_std,delivery_time_deviation_mean,delivery_time_deviation_std,route_risk_level_mean,disruption_likelihood_score_mean,supplier_reliability_score_mean,traffic_congestion_level_mean,weather_condition_severity_mean,warehouse_inventory_level_mean,centroid_lat,centroid_lon,n_records
95,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
96,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
97,2,4,469.33945591986287,309.5697898451057,5.258421310898424,4.550266073238555,0.6971249570403627,0.3244558476544166,5.04246440432027,4.159735611034609,6.90075946076044,0.7979837699206999,0.49212137746334383,5.105869710015667,0.48699629311904713,302.59994384737524,39.39379154485751,-116.40498683036279,1470
98,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
99,7,9,454.8459909450616,308.5314682899326,5.325993640844181,4.618977215948399,0.6983868175688868,0.32886330201321745,5.101739775248733,4.20655821757109,7.064940697330702,0.797203991241589,0.5005641297748499,4.991127517970319,0.5084446630093518,292.4090911278009,47.03376196827893,-97.73413705183754,1149
100,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
101,10,13,473.81239874924114,313.0921749904801,5.2438285197017,4.520493139106728,0.686143059855276,0.3290104580665846,5.129013591862288,4.13319989894104,6.974845417977549,0.8007251781300069,0.4989676784858188,4.921006577777173,0.492737955283802,320.3201976362309,47.194852452829636,-87.73536084583831,1180
102,10,13,473.81239874924114,313.0921749904801,5.2438285197017,4.520493139106728,0.686143059855276,0.3290104580665846,5.129013591862288,4.13319989894104,6.974845417977549,0.8007251781300069,0.4989676784858188,4.921006577777173,0.492737955283802,320.3201976362309,47.194852452829636,-87.73536084583831,1180
103,16,11,455.6839499545906,312.81369207570674,5.215704061743695,4.522108166054133,0.688729064470847,0.32874310618040337,5.09694038575074,4.1740677817064435,6.909604365461317,0.8038026741747084,0.49407681074920484,4.914685064810677,0.5112435979434254,307.07811649179683,47.41499354762121,-71.49360657953297,2892
104,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
105,4,14,456.34436870524775,308.2366351192471,5.093510423499005,4.451186045771509,0.7042293781764576,0.32333228917120954,5.245020571506468,4.116159993183627,6.8346008787659915,0.787195827391792,0.5187145583772762,5.109633249644481,0.5189403187011217,293.6441033116342,46.801293580585785,-107.9120957707863,1194
106,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
107,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
108,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
109,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
110,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
111,5,2,437.22750748284267,309.80964629220125,5.217698330821205,4.4646883302190306,0.7059296070947279,0.3188773228153594,5.3115667407341265,4.100643630957712,7.174807504672788,0.795406105635623,0.504638409927769,5.041253696190719,0.49645291828618265,291.66188590645487,39.24994882610624,-103.61754337472698,1069
112,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
113,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
114,7,9,454.8459909450616,308.5314682899326,5.325993640844181,4.618977215948399,0.6983868175688868,0.32886330201321745,5.101739775248733,4.20655821757109,7.064940697330702,0.797203991241589,0.5005641297748499,4.991127517970319,0.5084446630093518,292.4090911278009,47.03376196827893,-97.73413705183754,1149
115,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
116,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
117,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
118,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
119,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
120,1,1,449.8809813819293,308.033923820356,5.292902313890109,4.550283649892114,0.6992432757562586,0.32573621103265415,5.210982700792553,4.19593690027989,6.904764745115405,0.798075399252801,0.47871030823710925,4.976744602673435,0.4883653208362366,299.113132288429,47.4133934033693,-117.09448793012756,1562
121,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
122,6,7,449.23772730691644,310.8416003805902,5.100252438638259,4.48677475229249,0.7066133357761494,0.3180825491560147,5.223901136162391,4.138276497293354,7.148643866172549,0.8119443478412681,0.4820697921083634,4.993508590965635,0.5037222350695029,287.514177754468,31.62629512674764,-102.9211416063484,1490
123,1,1,449.8809813819293,308.033923820356,5.292902313890109,4.550283649892114,0.6992432757562586,0.32573621103265415,5.210982700792553,4.19593690027989,6.904764745115405,0.798075399252801,0.47871030823710925,4.976744602673435,0.4883653208362366,299.113132288429,47.4133934033693,-117.09448793012756,1562
124,12,12,468.29712426005005,313.4930563639458,5.092326805466851,4.439357572039868,0.6991098164855305,0.33403184075173004,5.233139281964294,4.127977175312359,7.041959688351184,0.8200456488234631,0.5004479400052437,5.070171649362107,0.493593835615175,298.4683022163926,38.82857154591898,-80.67349531762906,1248
125,1,1,449.8809813819293,308.033923820356,5.292902313890109,4.550283649892114,0.6992432757562586,0.32573621103265415,5.210982700792553,4.19593690027989,6.904764745115405,0.798075399252801,0.47871030823710925,4.976744602673435,0.4883653208362366,299.113132288429,47.4133934033693,-117.09448793012756,1562
126,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
127,3,15,449.92734513889627,307.29735214395487,5.195670615829447,4.549105010991367,0.6903849905601129,0.3302528472103761,5.205758871661622,4.109414787008911,7.041896174165489,0.8124494317438081,0.49914630424071454,4.979014739362158,0.4940222655689714,309.28374512649856,32.107983061712694,-110.99711935263818,1695
128,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
129,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
130,12,12,468.29712426005005,313.4930563639458,5.092326805466851,4.439357572039868,0.6991098164855305,0.33403184075173004,5.233139281964294,4.127977175312359,7.041959688351184,0.8200456488234631,0.5004479400052437,5.070171649362107,0.493593835615175,298.4683022163926,38.82857154591898,-80.67349531762906,1248
131,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
132,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
133,14,3,465.5528694031122,312.3540032043619,5.297173211410635,4.583739596855626,0.6983271151191909,0.3228911248561751,5.146613014104534,4.1534160906995,6.970914820909077,0.8037208641349533,0.4981372400949023,4.943884617489828,0.49305124943977896,289.4690066612098,31.57180724369894,-77.94002801841272,2069
134,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
135,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
136,7,9,454.8459909450616,308.5314682899326,5.325993640844181,4.618977215948399,0.6983868175688868,0.32886330201321745,5.101739775248733,4.20655821757109,7.064940697330702,0.797203991241589,0.5005641297748499,4.991127517970319,0.5084446630093518,292.4090911278009,47.03376196827893,-97.73413705183754,1149
137,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
138,12,12,468.29712426005005,313.4930563639458,5.092326805466851,4.439357572039868,0.6991098164855305,0.33403184075173004,5.233139281964294,4.127977175312359,7.041959688351184,0.8200456488234631,0.5004479400052437,5.070171649362107,0.493593835615175,298.4683022163926,38.82857154591898,-80.67349531762906,1248
139,15,6,459.5114820193486,310.9691300589441,5.116854782680421,4.443831397126428,0.7049716099552569,0.31998999654595334,5.196399949347326,4.155608017502504,6.970678932262397,0.8057801408126948,0.5078521413170971,4.994591608710823,0.49925682801374766,295.62897219967766,39.16046734725579,-71.82399357799233,2637
140,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
141,7,9,454.8459909450616,308.5314682899326,5.325993640844181,4.618977215948399,0.6983868175688868,0.32886330201321745,5.101739775248733,4.20655821757109,7.064940697330702,0.797203991241589,0.5005641297748499,4.991127517970319,0.5084446630093518,292.4090911278009,47.03376196827893,-97.73413705183754,1149
142,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
143,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
144,0,5,461.06287383277305,316.0657685953616,5.202010356752869,4.502925545295869,0.7099980017343098,0.3188152017627239,5.155757843722569,4.198933300218732,6.960431323058766,0.8087738156285962,0.5117951984123028,5.103523901815684,0.5023148660549124,301.2781637217409,31.619411105303094,-118.00300438338726,2108
